comment_text,article_url,article_title,comment_sentiment,comment_confidence,comment_dominant_emotion,article_title_sentiment,article_title_confidence,article_title_dominant_emotion,article_sentiment,article_confidence,article_dominant_emotion
"Развалихте празниците на Борисов, сега ще вдигне кръвно.",https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112,"""Сова Харис"" при избори днес: 33,5% подкрепят Радев, 19% ГЕРБ, ПП-ДБ - 11,2%",Негативен,0.78,злорадство,Негативен,0.78,тревога,Негативен,0.78,тревога
Борисов е дядка - на 67 години. Радев е доста по-млад.,https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112,"""Сова Харис"" при избори днес: 33,5% подкрепят Радев, 19% ГЕРБ, ПП-ДБ - 11,2%",Негативен,0.72,пренебрежение,Негативен,0.78,тревога,Негативен,0.78,тревога
"Гласувайте за Радев да разбием мафията ГЕРБ-НН, която 20 години изсмуква жизнените сокове на България и краде де-що има.",https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112,"""Сова Харис"" при избори днес: 33,5% подкрепят Радев, 19% ГЕРБ, ПП-ДБ - 11,2%",Негативен,0.93,гняв,Негативен,0.78,тревога,Негативен,0.78,тревога
"Гледам голямото Д никакво го няма,а тиквата сипе каламбури,демек,не ми пука.Пуснсли са аватарите да им вдигат....процентите.",https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112,"""Сова Харис"" при избори днес: 33,5% подкрепят Радев, 19% ГЕРБ, ПП-ДБ - 11,2%",Негативен,0.88,презрение,Негативен,0.78,тревога,Негативен,0.78,тревога
СИЯНИЕ ли ще са новото ИТН (патерица) на Тиквата и Св ин ята ?,https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112,"""Сова Харис"" при избори днес: 33,5% подкрепят Радев, 19% ГЕРБ, ПП-ДБ - 11,2%",Негативен,0.92,гняв,Негативен,0.78,тревога,Негативен,0.78,тревога
134 депутата. точка,https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112,"""Сова Харис"" при избори днес: 33,5% подкрепят Радев, 19% ГЕРБ, ПП-ДБ - 11,2%",Неутрален,0.86,неутралност,Негативен,0.78,тревога,Негативен,0.78,тревога
"М-р Кеш Боташов разчита на турците, щото им осигури по милионче на ден.",https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112,"""Сова Харис"" при избори днес: 33,5% подкрепят Радев, 19% ГЕРБ, ПП-ДБ - 11,2%",Негативен,0.86,възмущение,Негативен,0.78,тревога,Негативен,0.78,тревога
"Интересно - совата дават 33+ процента, а другите само 22-3",https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112,"""Сова Харис"" при избори днес: 33,5% подкрепят Радев, 19% ГЕРБ, ПП-ДБ - 11,2%",Неутрален,0.86,любопитство,Негативен,0.78,тревога,Негативен,0.78,тревога
Тоя дядка Радев няма шанс. Борисов ще го разбие.,https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112,"""Сова Харис"" при избори днес: 33,5% подкрепят Радев, 19% ГЕРБ, ПП-ДБ - 11,2%",Негативен,0.88,презрение,Негативен,0.78,тревога,Негативен,0.78,тревога
Гербави,https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112,"""Сова Харис"" при избори днес: 33,5% подкрепят Радев, 19% ГЕРБ, ПП-ДБ - 11,2%",Негативен,0.78,презрение,Негативен,0.78,тревога,Негативен,0.78,тревога
"Баце ше ги утепа, Шиши ше ги изкърти.",https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112,"""Сова Харис"" при избори днес: 33,5% подкрепят Радев, 19% ГЕРБ, ПП-ДБ - 11,2%",Позитивен,0.78,ентусиазъм,Негативен,0.78,тревога,Негативен,0.78,тревога
"Погледнато без емоции, разликата между Радев и Борисов няма да бъде повече от 8 процента, а тази между Борисов и Василев - по-малко от 12 процента. За щастие ще имаме възможност да коментираме и след изборите.",https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112,"""Сова Харис"" при избори днес: 33,5% подкрепят Радев, 19% ГЕРБ, ПП-ДБ - 11,2%",Неутрален,0.82,спокойствие,Негативен,0.78,тревога,Негативен,0.78,тревога
Тоя гнyceн чopбар ще го изметем от политическата сцена! Само Левски!,https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112,"""Сова Харис"" при избори днес: 33,5% подкрепят Радев, 19% ГЕРБ, ПП-ДБ - 11,2%",Негативен,0.96,гняв,Негативен,0.78,тревога,Негативен,0.78,тревога
Възмездие за грабителите на народа с бюлетина номер 14!,https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112,"""Сова Харис"" при избори днес: 33,5% подкрепят Радев, 19% ГЕРБ, ПП-ДБ - 11,2%",Негативен,0.86,гняв,Негативен,0.78,тревога,Негативен,0.78,тревога
Сега Бойко трябва да му прави мръcно няколко години и да имаме избори през 3 месеца докато гpoзноватия льoтчик не стане политически тpyn,https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112,"""Сова Харис"" при избори днес: 33,5% подкрепят Радев, 19% ГЕРБ, ПП-ДБ - 11,2%",Негативен,0.95,гняв,Негативен,0.78,тревога,Негативен,0.78,тревога
"Щом ""Сова Харис""дава такива резултати,значи за Радев са много повече.",https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112,"""Сова Харис"" при избори днес: 33,5% подкрепят Радев, 19% ГЕРБ, ПП-ДБ - 11,2%",Позитивен,0.62,увереност,Негативен,0.78,тревога,Негативен,0.78,тревога
"Радев с 93-94 депутата си е баят страшничко за всеички. Ако това Сияние влезе, и се коалират с БСП и Радев ... уоу.",https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112,"""Сова Харис"" при избори днес: 33,5% подкрепят Радев, 19% ГЕРБ, ПП-ДБ - 11,2%",Негативен,0.86,страх,Негативен,0.78,тревога,Негативен,0.78,тревога
